travelCode,userCode,from,to,flightType,price_flight,time,distance,agency,date_flight,year,month,day,day_of_week,name,place,days,price_hotel,total,date_hotel,booking_month
68620,664,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2022-02-04,2022,2,4,Friday,Hotel A,Florianopolis (SC),1,313.02,313.02,2022-02-03,2
68624,664,Sao Paulo (SP),Salvador (BH),firstClass,1427.22,1.04,401.66,FlyingDrops,2022-03-03,2022,3,3,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-03-03,3
68624,664,Salvador (BH),Sao Paulo (SP),firstClass,676.46,1.04,401.66,FlyingDrops,2022-03-07,2022,3,7,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-03-03,3
68625,664,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,2022-03-10,2022,3,10,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-03-10,3
68625,664,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2022-03-12,2022,3,12,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-03-10,3
68629,664,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,2022-04-07,2022,4,7,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-04-07,4
68629,664,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2022-04-11,2022,4,11,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-04-07,4
68631,664,Natal (RN),Rio de Janeiro (RJ),premium,1100.85,1.55,595.03,Rainbow,2022-04-21,2022,4,21,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-04-21,4
68631,664,Rio de Janeiro (RJ),Natal (RN),premium,991.04,1.55,595.03,Rainbow,2022-04-24,2022,4,24,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-04-21,4
68632,664,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1016.89,0.86,331.89,Rainbow,2022-04-28,2022,4,28,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-04-28,4
68632,664,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,714.13,0.86,331.89,Rainbow,2022-04-30,2022,4,30,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-04-28,4
68635,664,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2022-05-19,2022,5,19,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-05-19,5
68635,664,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2022-05-23,2022,5,23,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-05-19,5
68636,664,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,2022-05-26,2022,5,26,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2022-05-26,5
68636,664,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2022-05-29,2022,5,29,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2022-05-26,5
68653,664,Natal (RN),Salvador (BH),premium,1315.97,1.85,710.57,Rainbow,2022-09-22,2022,9,22,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-09-22,9
68653,664,Salvador (BH),Natal (RN),premium,1001.42,1.85,710.57,Rainbow,2022-09-26,2022,9,26,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-09-22,9
68654,664,Sao Paulo (SP),Rio de Janeiro (RJ),premium,846.03,0.86,331.89,CloudFy,2022-09-29,2022,9,29,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-09-29,9
68654,664,Rio de Janeiro (RJ),Sao Paulo (SP),premium,645.44,0.86,331.89,CloudFy,2022-10-03,2022,10,3,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-09-29,9
68673,665,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,2019-12-12,2019,12,12,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-12-12,12
68673,665,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,2019-12-13,2019,12,13,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-12-12,12
68676,665,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2020-01-02,2020,1,2,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-01-02,1
68676,665,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2020-01-06,2020,1,6,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-01-02,1
68677,665,Sao Paulo (SP),Rio de Janeiro (RJ),premium,846.03,0.86,331.89,CloudFy,2020-01-09,2020,1,9,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-01-09,1
68677,665,Rio de Janeiro (RJ),Sao Paulo (SP),premium,645.44,0.86,331.89,CloudFy,2020-01-12,2020,1,12,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-01-09,1
68683,665,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,2020-02-20,2020,2,20,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-20,2
68683,665,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,2020-02-22,2020,2,22,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-20,2
68684,665,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2020-02-27,2020,2,27,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2020-02-27,2
68684,665,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2020-03-01,2020,3,1,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2020-02-27,2
68691,665,Sao Paulo (SP),Florianopolis (SC),premium,1370.17,1.46,562.14,CloudFy,2020-04-16,2020,4,16,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-04-16,4
68691,665,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,2020-04-18,2020,4,18,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-04-16,4
68692,665,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,2020-04-23,2020,4,23,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-04-23,4
68692,665,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,2020-04-26,2020,4,26,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-04-23,4
68693,665,Natal (RN),Sao Paulo (SP),economic,583.17,0.85,327.55,Rainbow,2020-04-30,2020,4,30,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-04-30,4
68693,665,Sao Paulo (SP),Natal (RN),economic,530.03,0.85,327.55,Rainbow,2020-05-02,2020,5,2,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-04-30,4
68695,665,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2020-05-14,2020,5,14,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-05-14,5
68695,665,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2020-05-18,2020,5,18,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-05-14,5
68697,665,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1016.89,0.86,331.89,Rainbow,2020-05-28,2020,5,28,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-05-28,5
68697,665,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,714.13,0.86,331.89,Rainbow,2020-05-29,2020,5,29,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-05-28,5
68699,665,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,2020-06-11,2020,6,11,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-06-11,6
68699,665,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,2020-06-13,2020,6,13,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-06-11,6
68700,665,Natal (RN),Rio de Janeiro (RJ),firstClass,1314.05,1.55,595.03,Rainbow,2020-06-18,2020,6,18,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-06-18,6
68700,665,Rio de Janeiro (RJ),Natal (RN),firstClass,1194.15,1.55,595.03,Rainbow,2020-06-22,2020,6,22,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-06-18,6
68701,665,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2020-06-25,2020,6,25,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2020-06-25,6
68701,665,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2020-06-29,2020,6,29,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2020-06-25,6
68703,665,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,2020-07-09,2020,7,9,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-09,7
68703,665,Salvador (BH),Natal (RN),economic,690.89,1.85,710.57,Rainbow,2020-07-10,2020,7,10,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-09,7
68707,665,Sao Paulo (SP),Rio de Janeiro (RJ),economic,625.5,0.86,331.89,Rainbow,2020-08-06,2020,8,6,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-08-06,8
68707,665,Rio de Janeiro (RJ),Sao Paulo (SP),economic,452.56,0.86,331.89,Rainbow,2020-08-07,2020,8,7,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-08-06,8
68709,665,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2020-08-20,2020,8,20,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-08-20,8
68709,665,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2020-08-21,2020,8,21,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-08-20,8
68711,665,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,2020-09-03,2020,9,3,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-03,9
68711,665,Campo Grande (MS),Sao Paulo (SP),economic,375.51,0.44,168.22,CloudFy,2020-09-05,2020,9,5,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-03,9
68713,665,Natal (RN),Florianopolis (SC),economic,873.07,1.84,709.37,CloudFy,2020-09-17,2020,9,17,Thursday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-09-17,9
68713,665,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,2020-09-20,2020,9,20,Sunday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-09-17,9
68715,665,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,2020-10-01,2020,10,1,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-01,10
68715,665,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,2020-10-04,2020,10,4,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-01,10
68716,665,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,2020-10-08,2020,10,8,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-10-08,10
68716,665,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2020-10-10,2020,10,10,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-10-08,10
68717,665,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,2020-10-15,2020,10,15,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-15,10
68717,665,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,2020-10-18,2020,10,18,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-15,10
68721,665,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2020-11-12,2020,11,12,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-11-12,11
68721,665,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,2020-11-15,2020,11,15,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-11-12,11
68723,665,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,2020-11-26,2020,11,26,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-11-26,11
68723,665,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,2020-11-29,2020,11,29,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-11-26,11
68725,665,Natal (RN),Rio de Janeiro (RJ),firstClass,1375.48,1.55,595.03,FlyingDrops,2020-12-10,2020,12,10,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-10,12
68725,665,Rio de Janeiro (RJ),Natal (RN),firstClass,1187.1,1.55,595.03,FlyingDrops,2020-12-13,2020,12,13,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-10,12
68726,665,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,2020-12-17,2020,12,17,Thursday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-12-17,12
68726,665,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,2020-12-20,2020,12,20,Sunday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-12-17,12
68729,665,Sao Paulo (SP),Salvador (BH),firstClass,1427.22,1.04,401.66,FlyingDrops,2021-01-07,2021,1,7,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2021-01-07,1
68729,665,Salvador (BH),Sao Paulo (SP),firstClass,676.46,1.04,401.66,FlyingDrops,2021-01-11,2021,1,11,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2021-01-07,1
68741,665,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,2021-04-01,2021,4,1,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-04-01,4
68741,665,Campo Grande (MS),Natal (RN),premium,541.59,0.65,250.68,Rainbow,2021-04-03,2021,4,3,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-04-01,4
68745,665,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,2021-04-29,2021,4,29,Thursday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-04-29,4
68745,665,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,0.44,168.22,FlyingDrops,2021-04-30,2021,4,30,Friday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-04-29,4
68755,665,Sao Paulo (SP),Rio de Janeiro (RJ),premium,861.9,0.86,331.89,Rainbow,2021-07-08,2021,7,8,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-07-08,7
68755,665,Rio de Janeiro (RJ),Sao Paulo (SP),premium,612.87,0.86,331.89,Rainbow,2021-07-09,2021,7,9,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-07-08,7
68758,666,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,2019-10-10,2019,10,10,Thursday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-10-10,10
68758,666,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,2019-10-14,2019,10,14,Monday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-10-10,10
68761,666,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1092.94,0.86,331.89,CloudFy,2019-10-31,2019,10,31,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-31,10
68761,666,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,701.43,0.86,331.89,CloudFy,2019-11-03,2019,11,3,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-31,10
68762,666,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,2019-11-07,2019,11,7,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-11-07,11
68762,666,Campo Grande (MS),Sao Paulo (SP),firstClass,644.16,0.44,168.22,Rainbow,2019-11-10,2019,11,10,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-11-07,11
68766,666,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,2019-12-05,2019,12,5,Thursday,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-12-05,12
68766,666,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,2019-12-07,2019,12,7,Saturday,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-12-05,12
68775,666,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,2020-02-06,2020,2,6,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-06,2
68775,666,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,2020-02-09,2020,2,9,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-06,2
68780,666,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,2020-03-12,2020,3,12,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-03-12,3
68780,666,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,2020-03-16,2020,3,16,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-03-12,3
68787,666,Sao Paulo (SP),Salvador (BH),firstClass,1400.35,1.04,401.66,Rainbow,2020-04-30,2020,4,30,Thursday,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-30,4
68787,666,Salvador (BH),Sao Paulo (SP),firstClass,667.0,1.04,401.66,Rainbow,2020-05-02,2020,5,2,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-30,4
68790,666,Natal (RN),Rio de Janeiro (RJ),firstClass,1391.6,1.55,595.03,CloudFy,2020-05-21,2020,5,21,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-05-21,5
68790,666,Rio de Janeiro (RJ),Natal (RN),firstClass,1297.49,1.55,595.03,CloudFy,2020-05-24,2020,5,24,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-05-21,5
68793,666,Natal (RN),Sao Paulo (SP),firstClass,1142.29,0.85,327.55,FlyingDrops,2020-06-11,2020,6,11,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-06-11,6
68793,666,Sao Paulo (SP),Natal (RN),firstClass,943.18,0.85,327.55,FlyingDrops,2020-06-12,2020,6,12,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-06-11,6
68794,666,Natal (RN),Sao Paulo (SP),economic,583.17,0.85,327.55,Rainbow,2020-06-18,2020,6,18,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-18,6
68794,666,Sao Paulo (SP),Natal (RN),economic,530.03,0.85,327.55,Rainbow,2020-06-21,2020,6,21,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-18,6
68797,666,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,2020-07-09,2020,7,9,Thursday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-07-09,7
68797,666,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2020-07-12,2020,7,12,Sunday,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-07-09,7
68802,666,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,2020-08-13,2020,8,13,Thursday,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-08-13,8
68802,666,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,2020-08-16,2020,8,16,Sunday,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-08-13,8
68803,666,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,2020-08-20,2020,8,20,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-20,8
68803,666,Salvador (BH),Natal (RN),economic,690.89,1.85,710.57,Rainbow,2020-08-23,2020,8,23,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-20,8
68806,666,Sao Paulo (SP),Campo Grande (MS),premium,447.53,0.44,168.22,CloudFy,2020-09-10,2020,9,10,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-10,9
68806,666,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,2020-09-12,2020,9,12,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-10,9
68807,666,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,2020-09-17,2020,9,17,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2020-09-17,9
68807,666,Salvador (BH),Sao Paulo (SP),premium,531.49,1.04,401.66,CloudFy,2020-09-20,2020,9,20,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2020-09-17,9
68808,666,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,2020-09-24,2020,9,24,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-09-24,9
68808,666,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,2020-09-28,2020,9,28,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-09-24,9
68814,666,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2020-11-05,2020,11,5,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-11-05,11
68814,666,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,2020-11-06,2020,11,6,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-11-05,11
68825,666,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,2021-01-21,2021,1,21,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-01-21,1
68825,666,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,2021-01-24,2021,1,24,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-01-21,1
68831,666,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,2021-03-04,2021,3,4,Thursday,Hotel K,Salvador (BH),2,263.41,526.82,2021-03-04,3
68831,666,Salvador (BH),Sao Paulo (SP),premium,531.49,1.04,401.66,CloudFy,2021-03-06,2021,3,6,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2021-03-04,3
68832,666,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2021-03-11,2021,3,11,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2021-03-11,3
68832,666,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2021-03-12,2021,3,12,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2021-03-11,3
68839,666,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,2021-04-29,2021,4,29,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-04-29,4
68839,666,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,2021-05-02,2021,5,2,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-04-29,4
68840,666,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,2021-05-06,2021,5,6,Thursday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-06,5
68840,666,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,2021-05-10,2021,5,10,Monday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-06,5
68841,666,Natal (RN),Rio de Janeiro (RJ),premium,1102.93,1.55,595.03,CloudFy,2021-05-13,2021,5,13,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-05-13,5
68841,666,Rio de Janeiro (RJ),Natal (RN),premium,998.18,1.55,595.03,CloudFy,2021-05-16,2021,5,16,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-05-13,5
68845,666,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1016.89,0.86,331.89,Rainbow,2021-06-10,2021,6,10,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-06-10,6
68845,666,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,714.13,0.86,331.89,Rainbow,2021-06-12,2021,6,12,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-06-10,6
68847,666,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1092.94,0.86,331.89,CloudFy,2021-06-24,2021,6,24,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-06-24,6
68847,666,Rio de Janeiro (RJ),Sao Paulo (SP),firstClass,701.43,0.86,331.89,CloudFy,2021-06-25,2021,6,25,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-06-24,6
68848,666,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,2021-07-01,2021,7,1,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-07-01,7
68848,666,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2021-07-05,2021,7,5,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-07-01,7
68850,666,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,2021-07-15,2021,7,15,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-07-15,7
68850,666,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,2021-07-17,2021,7,17,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-07-15,7
68852,666,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,2021-07-29,2021,7,29,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-07-29,7
68852,666,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,0.44,168.22,FlyingDrops,2021-08-02,2021,8,2,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-07-29,7
68853,666,Sao Paulo (SP),Rio de Janeiro (RJ),premium,846.03,0.86,331.89,CloudFy,2021-08-05,2021,8,5,Thursday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-08-05,8
68853,666,Rio de Janeiro (RJ),Sao Paulo (SP),premium,645.44,0.86,331.89,CloudFy,2021-08-09,2021,8,9,Monday,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-08-05,8
